ID	text	label
swa_train_01922	Yaani Uzalendo ulivyo kuja kutafsiriwa Awamu hiikiukwelii kwa Maana hiii nimejikuta mm sio Mzalendo	neutral
swa_train_01923	tuko pamojatuendelee kuwa pamoja katika ukurasa wetu kwa habari zaidihm	neutral
swa_train_01924	Kocha Ammy Ninje amesema sababu kubwa ya	neutral
swa_train_01927	Bashite somaga haya maana siku Meko anaanguka tunaanza na lile hekalu kule Igoma	neutral
swa_train_01928	Mbeya tunazalisha Mchele kwa wingi siyo lazima tulime sisi tunaweza kujiunga kwenye mnyororo wa kuongeza thamani	neutral
swa_train_01929	Habari Shangazi Nilikuwanaomba unisaidie kupromote hiki kitabu ntashkuru sana Whatss contact 255 624613046 LocationMorogoro At Muslim University of Morogoro MwenyeziMungu Akulipe kheri inshallah	neutral
swa_train_01933	Magufuli ametoa wapi mil 38 wakati mshahara wake hauzidi mil 10 pesa zetu zinatumika kununua uhuru wetu tusikubali	neutral
swa_train_01935	Ni kweli kuna maziwa ambayo niliyafanyia dua na nikampa anywe  Habiba Zumo	neutral
swa_train_01936	Mfundishe kwa kiswahili akakutane na mashine za kiingereza kiwandani ndo atajua hajuina sijui ataendaje nje kuongeza maarifa	neutral
swa_train_01937	Eneo lako wilaya yako na mkoa wako	neutral
swa_train_01943	Karibu sana mteja wetu mpendwa Mambo mazuri yanazidi kuja na tunaendelea kuboresha zaidi hu	neutral
swa_train_01944	996 mpunguzi Dodoma play ya nyimbo Kali sana hii naikubali gwara kwa	neutral
swa_train_01946	inalenga kukuza uchumi kupitia viwanda hivi na kuwapata tija wakulima pia kwa kadri Mama Seki anavyoongeza uzalishaji kw	neutral
swa_train_01952	Basi wakubwa Wapite hapa kwa usafiri wenye usalama zaidi	neutral
swa_train_01953	Umenunua salio kazi kazi ganitunaomba utupatie namba yako tafadhali	neutral
swa_train_01954	Wazee wengi kwenye CSO week wamechanja Kuna uhusiano kati ya elimu na utayari wa kuchanja uviko 19	neutral
swa_train_01959	Ukiwa na safari ya ghafla kwenda mkoani na mabasi usiku hakuna usikate tamaa download App ya utakutana na gari inayo	neutral
swa_train_01963	Asante kwa kutuandikia mteja wetutunaendelea pia kufanya mazungumzo na benki nyingine nyingi ambazo bado hatujaaanza kufanya na kazilengo letu ni kuhakikisha mteja wetu anapata huduma kwa urahisi na gharama nafuu	neutral
swa_train_01965	Je unaitaka Waambie Coke waweke jina lako	neutral
swa_train_01968	Unapata shida gani hasa Je uliwahi kujiunga mwanzo na kubadili simu ii	neutral
swa_train_01973	Ni msimu mpya wa masomo Shule zimefunguliwa leo na wazazi wanafuraha kubwa kwani watoto wanarejea shule kusoma na kuji	neutral
swa_train_01975	Tafadhali tunaomba ututumie mesage iliorudi kuambiwa umekatwa hela na kias gani	neutral
swa_train_01976	Watasubiri msiba wakae kile ki grocery cha pembeni ya nyumbani kwenu	neutral
swa_train_01977	Sichomi chanjo kwasababu Mpk sasacjajua chanjo ipI ni sahihi na ipi si sahihi zipo nying sanaPili bado mda huo autoshi kutoa ufanisi wa chanjo hioTatu imetoa negative impct nying kwa mda mchache kptia expermt tofautdamu kuganda nk	neutral
swa_train_01978	Kama ni bahari ukaoge Kama ni shari kaloge	neutral
swa_train_01979	Taarifa na ikufikie ewe MzaziMlezi kuoa au kuoza binti mwenye umri mdogo ni kosa kisheria UTAKAMATWA	neutral
swa_train_01980	MSHAMBULIAJI WA MBEYA CITY AITWA KUKIPIGA TP MAZEMBE Aliyekuwa Mshambuliaji wa klabu ya City ya jijini Mbeya Eliud Ambokile amejiunga na Klabu ya toutpuissantmazembe ya nchini Congo DR kwa	neutral
swa_train_01982	Tofauti kati ya JUMIA na PIKI ni nini TATIZO NI TIMING Ukiwa unataka kuanza jambo lolote jaribu pia kujiuliza hili swala	neutral
swa_train_01983	Haki ikatendeke penye	neutral
swa_train_01993	Habari Tafadhali tuandikie changamoto unayoipata kwa msaadaGift	neutral
swa_train_01994	vipi mzee wangu uko na mshua boy Shujaa huko kweli ama ye anakaa mbali kidogo	neutral
swa_train_01995	Walimu mkatufundisha mambo ya Chimurenga War sasa mmeona jana WhatsApp imecheza kidogo tumepoteana	neutral
swa_train_01996	Hii ni kazi ngumu sana ndugu yangu uliyofanya ya kuwakutanisha watu mbalimbali katika kujadili jambo hil	neutral
swa_train_01998	So wanaumme tumekubaliana tuoe mwanamke mmoja Au wanawake mnataka tuongeze Majibu yawekwe kwenye Hansard	neutral
swa_train_02002	Fahamu kuwa utaongezea Tsh58233Bahati	neutral
swa_train_02005	Alikuwa akiitwa Sehemu anambeba na shoga yake wanaenda wote sasa hivi shoga yake anaenda bila yeye kuwepo	neutral
swa_train_02010	Mara ya mwisho tokeo la kihalifu lilipotokea ulipata wapi taarifa kwanza	neutral
swa_train_02015	Umeshajaza hii Survey Tunakusanya taarifa za ujuzi na maarifa ya kidijitali kwenye nguvu kazi Tafadhali shiriki	neutral
swa_train_02017	Kwanini waelimishaji kwenye ndo walewale Inamaanisha wengine hawana points mpaka wajirudie haohao	neutral
swa_train_02018	Thamani huwa na Uthamani Pale Tu Thamani Yake Inapothaminika	neutral
swa_train_02026	utaratibu huu ni kwa upande wa ndoa tu ama adi uchumba Ulipata wasaa wa kumuuliza kweli hili swali	neutral
swa_train_02028	Ndiyo iwapo umetuma pesa kimakosa inaweza kurudishwa kwenye akaunti yako Vicky	neutral
swa_train_02029	Uzi mbona km bado ujajitoshleza km ulivooanza khs khsu kvp alivujisha taarifa kwa mwamba mpk kuishambulia marekani hapo ndo nilikuwa nacbir	neutral
swa_train_02031	Alisema badala tuwaze kuongeza kina Dai na Kiba wengine tunapambana kumshusha mmoja ili mwingine ashineme nimesema wapi Dai hajui	neutral
swa_train_02033	Sijisifii ila matokeo yangu ya Olevel nilikuwa na B Physics A Chemistry B Biology na sikusoma PCB nikaenda EGMnadhani wenye akili wamenielewa	neutral
swa_train_02041	Tatizo lako ni lipi weka na taarifa kamili tafadhali	neutral
swa_train_02042	Babra alimpigia simu Diamond na kumwambia mtu pekee anayetakiwa kutajwa kwenye wimbo wa Simba ni MO peke yake Diamond alik	neutral
swa_train_02044	Mimi sina manager bali nina person manager wangu ambaye ni mke wangu	neutral
swa_train_02045	Mabinti wengi wanashindwa kuhudhuria masomo wanapokuwa katika hedhi kutokana na ukosefu wa vihifadhi hedhi kwani wanahofia	neutral
swa_train_02046	Tumewasha Ni TOUR ambapo Ijumaa hii tunamdondosha	neutral
swa_train_02049	Tukutane leo kwenye THE SANUKA NA CHAPO SPACE Mada Mauzo ya muziki kidijitali yamesaidia kukua kwa muziki wa Afrika Mashar	neutral
swa_train_02051	Nikiwa njiani naenda kumtembelea mwalimu ambaye alisema hautakuwa na kitu maishani	neutral
swa_train_02053	Africa inspirational tunaomba utupatie namba yako kwa msaada zaidi	neutral
swa_train_02054	Kwenye episode 3 anaonekana mtaalamu wa matumizi sahihi ya mitandao kwa ajili ya kupata fursa mbali mbali	neutral
swa_train_02055	Sisi tuna utaratibu wetu wa kulipa na tayari Msigwa kalipiwa Hiyo hela amelipa Azikiwe aende	neutral
swa_train_02057	Kamati ya Kitaifa ya Uratibu wa Huduma za Usafiri wa anga yatembelea kiwanja cha Ndege cha Bukoba ili kujionea utoaji	neutral
swa_train_02058	Leo ni mwaka mmoja tangu Ruge Mutahaba ametutoka Tunakukumbuka kwa mengi na unakumbukwa na wengi Pumzika kwa amani Ruge	neutral
swa_train_02060	Hbari MuluzWakala wetu wa Masasi anapatikana kwa 0774212121Pia tunao wawakilishi Nanyumbu 0774212121 Nanyamba 0777080921 Newala 0774212121 Tandahimba 0777080921 Unaweza kutembelea duka letu linapatikana Stendi kuu Karibu Zantel upate hudum	neutral
swa_train_02061	Katika kuikaribisha wiki ya huduma kwa mteja tawi letu la Mwenge litafunguliwa kwa masaa ya ziada JUMAMOSI Tarehe 2Ok	neutral
swa_train_02062	COLUMBUS ndiye aliyegundua njia ya usafiri kutoka bara Ulaya especially Spain mpk bara Amerika Alipofika e	neutral
swa_train_02064	Habari Ahsante kwa kuwasiliana nasi pole kwa usumbufu tunaomba kufahamu bado tatizo la kupiga simu linaendelea GL	neutral
swa_train_02072	Actually ukiongea na mtu akaleta issue za udini means anataka ukubaliane na kila anachosema	neutral
swa_train_02075	Leo nimeambiwa nichague aidha nikae Getini au Niwe Security Getini complimentary zitanicostngoja tuw	neutral
swa_train_02080	Kwani mtu akilipwa kufanya kazi kuna tatizo gani Kuna ubaya mtu akilipwa kupush kitu Mnananga mtu kulipwa kupush ila a	neutral
swa_train_02083	Nani atamsimamisha mnyama msimu huu Leo ilikuwa zamu ya Tanzania kulala na majeraha uwanja wa taifa mnyama akisaka ubingwa wa   watumia mgongo wa West bromwich Albions	neutral
swa_train_02088	Tuzungumze haraka juu ya upangaji wa mito vijito maziwa tusiendelee kama ilivyo Dar imejengwa bila mipango Mzee	neutral
swa_train_02090	Toleo jipya Ripoti ya ya 2020 kuhusu mamlaka mafao na vipaumbele Kila mtu ana jukumu katika kurekeb	neutral
swa_train_02091	SAMIA ATOA ANGALIZO KUIKABILI SARATANI Makamu wa Rais Samia Suluhu Hassan amesema tatizo la Saratani kwa Watanzania linaweza kupungua ama kuondokana nalo endapo kutakuwa na tabia ya	neutral
swa_train_02092	Nimechagua kutokuwa mpumbavu kuamini kuwa eti masks zimewekwa mKwa hiyo zitoke kiwandani Chinazipakiwe kwenye ndege 1	neutral
swa_train_02093	Baadhi ya magari ya kifahari ambayo King Mswati III amewazawadia wake zake	neutral
swa_train_02094	Kuna habari nyingi zinasambaa juu ya chanjo nyingine zinapotosha habari za kupotosha zitaleta mtazamo tofauti zikimfiki	neutral
swa_train_02095	Jamani mko wapi hawataki kutumbuliwa huku Mbona Sukumawiki tu zinaondolewa kwenye mboga	neutral
swa_train_02096	Mwananchi Alhamisi Novemba 7 2019	neutral
swa_train_02097	ya Wazalendo Waadilifu Waaminifu Wachapa Kazi UTALII WA UTAMADUNI 247	neutral
swa_train_02101	MASAUNI ATEMBELEA KITENGO CHA POLISI CHA KUZUIA DAWA ZA KULEVYA via	neutral
swa_train_02104	Njiro tumewasikia tunaendelea kuboresha huduma	neutral
swa_train_02108	Tunaomba utueleze kama tatizo bado unaloJuma	neutral
swa_train_02111	Mfahamu Tito Paulmwanafunzi aliyeongoza UDSM kwa kupata GPA ya 48	neutral
swa_train_02113	Ama kweli Kila Binadamu ni Mshindwa na at the Same Time Ni Mshindi	neutral
swa_train_02115	Habari shaby we2 Ujanja NI kubadilisha na kukuongezea thamani ya pesa yako kwa huduma zetuhivyo tumeboresha menyu yetu 14700 au 14800Kwa kutumia vifurushi vyetu sasa unaweza kutumia dakika za muda wa maongezi kupiga mitandao yote bila k	neutral
swa_train_02116	Ahsante kwa kutembelea ukurasa wetunk	neutral
swa_train_02117	Ni kawaida Mwembe ukiwa uani nyani hawezi tamba	neutral
swa_train_02118	hapa ndo naanza kumbuka Ndiyo Mzee Siyo Mzee Nangatuka afu wale waliokupingaga mikumi sasa wanajisuta	neutral
swa_train_02119	Ni kwa Nini Muziki ama nyimbo zenye ala na Ujumbe wa mapenzi unapendwa zaidi kuliko nyimbo nyingine Je Tuna shida Sana kwenye mapenzi ama tunapenda Sana mahaba kuliko	neutral
swa_train_02120	tunaomba radhi kwa hilo tumeomba taarifa zako DM ili tuweze kuwasiliana nawe na kukupatia huduma	neutral
swa_train_02121	Kindly Wafollow hawa jamaa katika account yao hii hawa ndo suluhisho la magari kama inavyoonekana hapo kwenye	neutral
swa_train_02122	Kigwangala hapa ametuonesha mambo mawili Amethibitisha yeye ni mtu mwenyewe KIBURI pia ametuonesha kiwango chake cha UP	neutral
swa_train_02123	Mwana kakwama anapush ndinga yake bei ya kiserikali kabisa Yupo Mwanza Bei 115m CC 1490 yaani mafuta ya buku 2 unafu	neutral
swa_train_02124	Siasa ni maisha siasa sio ushabiki kama mpira mnazodoana na wenzio mkitoka hapo kila mmoja anaenda kulala	neutral
swa_train_02130	Habari Asante kwa kutuandikia kupitia katika ukurasa wetu na pole sana kwa changamoto unayoipitia tafadhali fahamu kuwa	neutral
swa_train_02132	namba ya taarifa ndugu mteja	neutral
swa_train_02133	Utabiri wa hali ya hewa wa saa 24 zijazo kuanzia saa 3 usiku wa leo 29072018 kama unavyoletwa	neutral
swa_train_02137	Kwa mtazamo wangu dira ya madini ya Africa sioni tu kama mwongozo pekee naona ni msingi wa majibu wa changamoto zinazokabili sekta ya madini Afrika Jesca Kishoa  MbungeMjumbe kamati ya nishati na madini	neutral
swa_train_02139	Kuna wanaotegemea familia zao na kuna wanaotegemewa na familia zao	neutral
swa_train_02142	Nchi inapikwa Wakuu wanachochea kuni Wanataka iive Siku wakigundua kuni zao walikuwa wanachoma matofali na yameshakuwa	neutral
swa_train_02143	PICHATimu ya wataalamu wa Shirika la Umeme Tanzania TANESCO kwa kushirikiana na Mkandarasi ABB wa nchini Switzerland wameendelea na kazi ya kufunga transfoma yenye uwezo wa Megawati 240 katika Kituo Kikuu cha Kupoza na Kusambaza umeme cha Ubungo Jijini Dar es Salaam CrdtHN	neutral
swa_train_02145	TANZANIA YATAKA AMANI KUPUNGUZA MZIGO WA WAKIMBIZI AFRIKA	neutral
swa_train_02146	Mchezo wa Ligi Kuu Tanzania Bara kati ya dhidi ya Maji Maji umemalizika katika	neutral
swa_train_02149	Tunaendelea kulisaka bao la tatu	neutral
swa_train_02150	Baadhi ya picha katika fainali ya iliyofanyika Jana katika uwanja wa Kayanga Hongera	neutral
swa_train_02151	Muda wa kwenda mazoezini	neutral
swa_train_02152	Zamani ilikuwa mzigo mzito mpe mnyamwezi siku hizi mzigo mzito mpe mzaramo	neutral
swa_train_02153	Saa kumi na moja jioni hapa nilale	neutral
swa_train_02154	Kama umekosa maadui basi upo mbali sana na mafanikio	neutral
swa_train_02155	Alhamdulilah naomba ifike na selous na mikumi yaani hali ya wanyama inaskitisha sana	neutral
swa_train_02156	Huwa hatuweki akiba ya badae	neutral
swa_train_02157	Ohhh hapo sawa Ila kama mimi najua naruhusiwa Chapati Pilau kuku na chips	neutral
swa_train_02158	Nilipoanza kushirikishwa kwenye vikao vya familia na michango	neutral
swa_train_02161	Tuwape muda watamchapa hata leiza hawa	neutral
swa_train_02162	Mapendo kwa asiyekupenda ni sawa mvua porini	neutral
swa_train_02163	Mapumziko tukiwa mbele ya Biashara United	neutral
swa_train_02164	Tulipigwa sana huu mfumo	neutral
swa_train_02165	Af wanawake wanaotaka wanaume wenye hela ni kina nani	neutral
swa_train_02167	Hahaha polee tafsiri yoyote inaruhusiwa	neutral
swa_train_02168	Kakataa Katu Katu Kurudi Studio Leo Anapika Mchuzi na Wakiwa UFUKWENI na zembwela	neutral
swa_train_02170	Simba hii raha tu Tunaongoza hapa dhidi ya Al Ahly	neutral
swa_train_02171	Wataoa mademu wenye makomwee	neutral
swa_train_02172	Nitarudisha nikiokota blaza si unajua vyuma vimekaza na grisi pia bei juu pia	neutral
swa_train_02173	Naelewa sasa njia ambayo kanisa katoliki hapa Tanzania limeamua kuipita	neutral
swa_train_02174	Ukifa umerogwa mawazo ya uwoga hayapotei	neutral
swa_train_02180	Washambuliaji kwa magoli ya kweli	neutral
swa_train_02183	Mh Membe umeniacha njiani sijaelewaUnasema	neutral
swa_train_02184	Ni mpya kabisa tumetengeneza kwaajili ya DANGA	neutral
swa_train_02185	mambo yalikuwa mengi humo	neutral
swa_train_02187	Hii sio Manzese hii ni Titanic ya buza	neutral
swa_train_02188	Upo eneo gani mteja tunaomba details vizuri ili tuweze kufuatilia	neutral
swa_train_02189	Labda kama ni nyuma na mbele	neutral
swa_train_02190	Huwa kuna hela tunaisikilizia	neutral
swa_train_02191	Vituo tayari vimefunguliwa kuwauzia tiketi Wanasimba Pia zinapatikana kupitia mitandao ya simu	neutral
swa_train_02193	Ukifungua tu mdomo kinakimbia	neutral
swa_train_02194	Saida Kalori kahama Mutta ana hama	neutral
swa_train_02196	Nakuongeza na hii tumia Baking Soda kuondoa hiyo njano kwa meno	neutral
swa_train_02199	Anaitwa Alisson Ramses Becker ndiye kipa bora wa Ulimwengu kutoka kwa Majogoo Liverpool	neutral
swa_train_02201	Hamna kuvua suruali yote	neutral
swa_train_02204	Wajeda wamekaa tunaondoka na alama tatu muhimu	neutral
swa_train_02212	Troll kwenye jukwaa mwenyewe eee sawa	neutral
swa_train_02214	Au waliwapa mkono Chelsea	neutral
swa_train_02216	Wakitaka kunishtaki nasema Nishafika hapa mtanipeleka wapi tena	neutral
swa_train_02217	Kumekucha Na Makucha Yake  Vipi Tuwashe Mitambo Au Tukaushe	neutral
swa_train_02218	Bashiru aonya wanaolumbana CCM	neutral
swa_train_02219	Mara mojamoja uwe unanunua magazeti ya utazikuta	neutral
swa_train_02222	Mgosi Asante kwa kuwasiliana nasi na endelea kufurahiya huduma zetu	neutral
swa_train_02223	Amka Rihanna Haya ngoja nisubiri ASAP Rocky asema So huyo ndo beb wako mzee	neutral
swa_train_02224	Mlezi wetu Fatema Dewji  amemkaribisha rasmi Monalisa  kama msemaji wa simba queens tunaima	neutral
swa_train_02225	Tunafunga sana kumi na nusu jionikaribu sana	neutral
swa_train_02226	Hata useme hello December kwa furaha kiasi gani madeni ya November hayakuachi	neutral
swa_train_02230	Ccm baada ya kuona CDM na ACT wamejitoa	neutral
swa_train_02231	Kesho yake ni jukumu letu sote	neutral
swa_train_02232	Kuna mtu namdai ananisumbua kunilipa	neutral
swa_train_02237	Nimeiona Najaribu kuifupisha hata kama sio leo	neutral
swa_train_02239	Anasema Kuvuka mia kukanyaga mavi bure	neutral
swa_train_02240	CHUMA Miquissone anatufungia bao la kwanza	neutral
swa_train_02242	CCM wanaogopa sanduku la kura balaa	neutral
swa_train_02243	Karibu mwamba Stamford BridgeIrudishie Chelsea makali yale wakati unacheza Frank Lampard kocha mpya Chelsea	neutral
swa_train_02245	Habari mdau Tunakushukuru kwa maoni adhimuJK	neutral
swa_train_02248	Karibu kwenye wikiendi nyingine ya kuelimika na  Tazama ratiba nzima kisha tukutane mapema kesho	neutral
swa_train_02249	Beki ya kuzuia na kushambulia	neutral
swa_train_02250	Nimetua Dodoma asubuhi hii na ndugu zangu mwijaku Dodoma Airport	neutral
swa_train_02251	Kipanya Ni Genius Ni Basi tu Shujaa Hakub	neutral
swa_train_02252	Tujengewe sanamu Letu Nyama Choma Festival popote itakapofanyika	neutral
swa_train_02253	LIVE kijijini  Azam Two Washiriki ktk nchi wanaianza safari kuwania Tzsh Milioni	neutral
swa_train_02254	Naona shadya_kitenge ananizidi urefu sasa	neutral
swa_train_02257	Unalilia wafanyakazi wa mexico au sio	neutral
swa_train_02258	Karibu Sana Hon Ndani ya	neutral
swa_train_02259	Je unamfahamu kijana yeyote ambaye ana tatizo la afya ya akili	neutral
swa_train_02260	Af ndio inanoga mzee juma halali damu inaflow kichizi	neutral
swa_train_00002	Asante sana watu wa Sirari jimbo la Tarime vijijini Huu ni Upendo usio na Mashaka kwa Mbunge wenu John Heche na Chadem	positive
swa_train_00005	Ee Mwenyezi Mungu Msamehe na Umrehemu na Umuafu na Msamehe na Mtukuze kushuka kwake kaburini na Upanue kuingia kwake na Muoshe na maji na kwa theluji na barafu na Mtakase na makosa kama Unavyoitakasa nguo nyeupe kutokana na uchafu na Mbadilishie nyumba bora kuliko	positive
swa_train_00006	Kama wewe ni mfanyabiashara au mfanyakazi unaweza ukatumia data kwa jinsi ambayo italeta matokeo chanya katika kazi na biash	positive
swa_train_00009	Watoto hawa yatima wa kituo cha Huruma Geita wamejitokeza kushiriki nami Kilimanjaro Challenge Against HIVAIDS leo	positive
swa_train_00010	Kwani unawaza mzigo wako utaupata lini ulionunua China dubai Turkey nk TRA inakupa urahisi wakupata mizigo	positive
swa_train_00025	hongera sana champ niakujituma na dua ndio kila kitu	positive
swa_train_00031	Viwango vyetu vya kubadilishia fedha za kigeni leo tarehe 18 August 2018	positive
swa_train_00044	HabariTafadhali tutumie ujumbe kwenye inbox DM ukiambatanisha na maelezo yote yanayounga mkono tatizo lako ili tuweze kufanya uchunguzi kwa ajili yakoUnaweza kututumia ujumbe hapa Ahsante PA	positive
swa_train_00049	Wanawake ndio chimbuko LA mazazi ya viumbe wengine upendo huruma na furaha hapa duniani Nyoyo zao nzur	positive
swa_train_00055	Kijijini Ilongelo lishe bora hunufaika familia nzima  Mradi wa Boresha Lishe unaotekelezwa kwa ushirikia	positive
swa_train_00058	Kwa dondoo za elimu afya michezo burudani utani na ucheshi ungana na kila jumamosi	positive
swa_train_00070	Tulikuwa kama 23 lakini mpaka leo hii tumebakia watu wawili tu Elimu yangu ilinikomboa pale nilipoweza kuandika Propo	positive
swa_train_00071	Great memories Hadija Jabiry	positive
